device_hamiltonians	ham_tsp_prob-lin105_Ncity-7_enc-unary	3
device_hamiltonians	ham_gnp-k_5_n-60_rinst-19	3
device_hamiltonians	ham_bh_graph-2D-triag-pbc-qubitnodes_Lx-5_Ly-5_U-30_enc-unary_d-4	3
device_hamiltonians	ham_mu_x_prime_enc_unary_dvalues_16-16-16-16-16-16-16-16-16-16-16-16-16-16-16	3
device_hamiltonians	ham_tsp_prob-d198_Ncity-8_enc-unary	3
device_hamiltonians	ham_tsp_prob-kroD100_Ncity-16_enc-stdbinary	4
device_hamiltonians	ham_tsp_prob-fl417_Ncity-16_enc-stdbinary	5
device_hamiltonians	ham_4-uf100-0246.cnf-70-res	3
device_hamiltonians	ham_dsjc1000.1,n-36,rinst-4	3
device_hamiltonians	ham_graph-2D-grid-nonpbc-qubitnodes_Lx-5_Ly-15_h-3	3
device_hamiltonians	ham_bh_graph-1D-grid-pbc-qubitnodes_Lx-10_U-30_enc-unary_d-8	3
device_hamiltonians	ham_4-flat100-7.cnf-90-cc	3
device_hamiltonians	ham_reg-4_n-90_rinst-07	3
device_hamiltonians	ham_gnp-k_5_n-90_rinst-02	3
device_hamiltonians	ham_graph-2D-triag-pbc-qubitnodes_Lx-13_Ly-13_h-0.1	3
device_hamiltonians	ham_bh_graph-1D-grid-pbc-qubitnodes_Lx-46_U-2_enc-gray_d-4	3
device_hamiltonians	ham_bh_graph-2D-grid-nonpbc-qubitnodes_Lx-7_Ly-7_U-70_enc-gray_d-4	ERR:TranspilerError
device_hamiltonians	ham_fh-graph-1D-grid-pbc-qubitnodes_Lx-50_U-2_enc-jw	3
device_hamiltonians	ham_tsp_prob-st70_Ncity-10_enc-unary	3
device_hamiltonians	ham_tsp_prob-pr76_Ncity-10_enc-unary	3
device_hamiltonians	ham_bh_graph-2D-triag-pbc-qubitnodes_Lx-10_Ly-10_U-30_enc-stdbinary_d-4	3
device_hamiltonians	ham_queen13_13,n-28,rinst-0	3
device_hamiltonians	ham_will199gpia,n-60,rinst-8	3
device_hamiltonians	ham_bh_graph-1D-grid-pbc-qubitnodes_Lx-60_U-10_enc-stdbinary_d-4	3
abstract_hamiltonians	ham_enc_stdbinary_dvalues_d-level-4-all-to-all	3
abstract_hamiltonians	ham_enc_stdbinary_dvalues_d-level-4-square	3
abstract_hamiltonians	ham_enc_stdbinary_dvalues_d-level-4-heavy-hex	3
abstract_hamiltonians	ham_enc_stdbinary_dvalues_d-level-4-linear	3
abstract_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_8-8-4-4-all-to-all	3
abstract_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_8-8-4-4-square	3
abstract_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_8-8-4-4-heavy-hex	3
abstract_hamiltonians	ham_mu_y_prime_enc_stdbinary_dvalues_8-8-4-4-linear	3
abstract_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_4-4-4-all-to-all	3
abstract_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_4-4-4-square	3
abstract_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_4-4-4-heavy-hex	3
abstract_hamiltonians	ham_mu_y_prime_enc_unary_dvalues_4-4-4-linear	3
